Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
404,Aviones de Renta de Quintana Roo,\n,,AQT, S.A. de C.V.,AVIOQUINTANA,N
405,AirQuarius Aviation,\n,,AQU,QUARIUS,South Africa,N
406,Aerodyne Charter Company,\n,,AQZ,QUANZA,United States,N
407,Arik Air,\n,W3,ARA,ARIK AIR,Nigeria,N
408,Avia Air N.V.,\n,,ARB,AVIAIR,Aruba,N
409,Air Routing International Corp.,\n,,ARC, ,United States,N
410,Aerocondor,\n,2B,ARD,AEROCONDOR,Portugal,Y
411,Aires,\n,4C,ARE, Aerovias de Integracion Regional, S.A.,Y
412,Aerolineas Argentinas,\n,AR,ARG,ARGENTINA,Argentina,Y
413,Arrowhead Airways,\n,,ARH,ARROWHEAD,United States,N
414,Aero Vics,\n,,ARI,AEROVICS,Mexico,N
415,Aerojet de Costa Rica,\n,,ARJ, S.A.,,N
416,Antillana De Navegacion Aerea,\n,,SUN,,Dominican Republic,N
417,Aeroservicios De San Luis,\n,,SUO,SERVICIO SANLUIS,Mexico,N
418,Aerosuper,\n,,SUP,AEROSUPER,Mexico,N
419,Aero Link Air Services S.L.,\n,,ARK,LINK SERVICE,Spain,N
420,Airlec - Air Aquitaine Transport,\n,,ARL,AIRLEC,France,N
421,Aeromarket Express,\n,,ARM,AMEX,Spain,N
422,Arrow Aviation Ltd.,\n,,ARO,ARROW,Canada,N
423,RPA-Aviataxi Ltd.,\n,,ARP,,Russia,N
424,Air Klaipeda,\n,,KLD,AIR KLAIPEDA,Lithuania,N
425,Armstrong Air,\n,,ARQ, Inc.,ARMSTRONG,N
426,Air Armenia,\n,QN,ARR,AIR ARMENIA,Armenia,N
427,Aeromet Servicios,\n,,ARS,METSERVICE,Chile,N
428,Aerotal Aerolineas Territoriales de Colombia Ltda,\n,,ART,AEROTAL,Colombia,N
429,Aravco Ltd.,\n,,ARV,ARAVCO,United Kingdom,N
430,Aria,\n,,ARW,ARIABIRD,France,N
431,Air Xpress,\n,,ARX, Inc.,AIREX,N
432,Airline Alania,\n,,OST,ALANIA,Russia,N
433,Air Tchad,\n,,HTT,HOTEL TANGO,Chad,N
434,Aerloineas de Techuacan,\n,,HUC,LINEAS TEHUACAN,Mexico,N
435,Aerotransportes Huitzilin,\n,,HUT,AEROHUITZILIN,Mexico,N
436,Aero Transportes Del Humaya,\n,,HUY,AERO HUMAYA,Mexico,N
437,Argosy Airways,\n,,ARY,GOSEY,United States,N
438,Air Resorts,\n,,ARZ,AIR RESORTS,United States,N
439,Alaska Airlines,\n,AS,ASA, Inc.,ALASKA,Y
440,Air-Spray 1967 Ltd.,\n,,ASB,AIR SPRAY,Canada,N
441,Air Star Corporation,\n,,ASC,AIR STAR,Canada,N
442,Air Sinai,\n,4D,ASD,AIR SINAI,Egypt,Y
443,Airstars,\n,PL,ASE,MOROZOV,Russia,N
444,Air Schefferville,\n,,ASF, Inc.,SCHEFF,N
445,African Star Airways (PTY) Ltd.,\n,,ASG,AFRICAN STAR,South Africa,N
446,Aerosun International,\n,,ASI, Inc.,AEROSUN,N
447,Air Satellite,\n,,ASJ,SATELLITE,Canada,N
448,Awesome Flight Services (PTY) Ltd.,\n,,ASM,AWESOME,South Africa,N
449,Air and Sea Transport,\n,,ASN, ,Russia,N
450,Aero Slovakia,\n,,ASO,AERO NITRA,Slovakia,N
451,Airsprint,\n,,ASP,AIRSPRINT,Canada,N
452,Atlantic Southeast Airlines,\n,EV,ASQ,ACEY,United States,Y
453,All Star Airlines,\n,,ASR, Inc.,ALL STAR,N
454,Air Class,\n,,ASS, S.A. de C.V.,AIR CLASS,N
455,Aerlineas Del Oeste,\n,,AST,AEROESTE,Mexico,N
456,Aviones Are,\n,,NRE,AVIONES ARE,Mexico,N
457,Air Nepal International,\n,,NPL,AIR NEPAL,Nepal,N
458,Air Napier,\n,,NPR,,New Zealand,N
459,Air Taxi & Cargo,\n,,WAM,TAXI CARGO,Sudan,N
460,Arrow Panama,\n,,WAP,ARROW PANAMA,Panama,N
461,Astravia-Bissau Air Transports Ltd.,\n,,ASV,ASTRAVIA,Guinea-Bissau,N
462,Astrakhan Airlines,\n,OB,ASZ,AIR ASTRAKHAN,Russia,Y
463,Air Transport Association,\n,,ATA,,United States,N
464,Atlantair Ltd.,\n,,ATB,STARLITE,Canada,N
465,Air Tanzania,\n,TC,ATC,TANZANIA,Tanzania,Y
466,Aerotours Dominicana,\n,,ATD,AEROTOURS,Dominican Republic,N
467,Atlantis Transportation Services,\n,,ATE, Ltd.,ATLANTIS CANADA,N
468,Aerotrans Airline,\n,,ATG,BACHYT,Kazakhstan,N
469,Air Charter World,\n,,XAC,,United States,N
470,Air Burkina,\n,2J,VBW,BURKINA,Burkina Faso,Y
471,Air Travel Corp.,\n,,ATH,AIR TRAVEL,United States,N
472,Aero-Tropics Air Services,\n,HC,ATI,,Australia,N
473,Air Traffic GmbH,\n,,ATJ,SNOOPY,Germany,N
474,AeroTACA,\n,,ATK,AEROTACA,Colombia,N
475,Aerocentral,\n,,ATL,CENTRALMEX,Mexico,N
476,Airlines Of Tasmania,\n,FO,ATM,AIRTAS,Australia,Y
477,Air Saint Pierre,\n,PJ,SPM,,France,Y
478,Air Transport International,\n,8C,ATN,AIR TRANSPORT,United States,N
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,\n,,ATP,ASTRAL,Colombia,N
480,Air Transport Schiphol,\n,,ATQ,MULTI,Netherlands,N
481,Aeroferinco,\n,,FEO,FERINCO,Mexico,N
482,Aero Taxis Y Servicios Alfe,\n,,FES,AERO ALFE,Mexico,N
483,Avialesookhrana,\n,,FFA,AVIALESOOKHRANA,Russia,N
484,Africair Service,\n,,FFB,FOXTROT FOXTROT,Senegal,N
485,Atlas Airlines,\n,,ATR,ATLAS-AIR,United States,N
486,Air Transport Service,\n,,ATS,,Democratic Republic of the Congo,N
487,Aer Turas,\n,,ATT,AERTURAS,Ireland,N
488,Atlant Aerobatics Ltd.,\n,,ATU,ATLANT HUNGARY,Hungary,N
489,Avanti Air,\n,,ATV,AVANTI AIR,Germany,N
490,Aero Trades (Western) Ltd.,\n,,ATW,AERO TRADES,Canada,N
491,Austrian Airlines,\n,OS,AUA,AUSTRIAN,Austria,Y
492,Air Southwest,\n,,WOW,SWALLOW,United Kingdom,Y
493,Augsburg Airways,\n,IQ,AUB,AUGSBURG-AIR,Germany,Y
494,Air Corporate,\n,,CPV,AIRCORPORATE,Italy,N
495,Aviastar-Tu,\n,,TUP,TUPOLEVAIR,Russia,N
496,AirBridge Cargo,\n,RU,ABW,AIRBRIDGE CARGO,Russia,N
497,ATUR,\n,,TUR,,Ecuador,Y
498,ATESA Aerotaxis Ecuatorianos,\n,,TXU,ATESA,Ecuador,N
499,Austin Express,\n,,TXX,COWBOY,United States,N
500,Audi Air,\n,,AUD, Inc.,AUDI AIR,N
501,Augusta Air Luftfahrtunternehmen,\n,,AUF,AUGUSTA,Germany,N
502,Abu Dhabi Amiri Flight,\n,MO,AUH,SULTAN,United Arab Emirates,Y
503,Aeroflot-Nord,\n,5N,AUL,DVINA,Russia,Y
504,Air Atlantic Uruguay,\n,,AUM,ATLAMUR,Uruguay,N
505,Aviones Unidos,\n,,AUN,AVIONES UNIDOS,Mexico,N
506,Avia Business Group,\n,,AUP,,Russia,N
507,Aero Servicios Expecializados,\n,,SVE,AEROESPECIAL,Mexico,N
508,Aurigny Air Services,\n,GR,AUR,AYLINE,United Kingdom,Y
509,Aus-Air,\n,NO,AUS,,Australia,N
510,Austral Lineas Aereas,\n,AU,AUT,AUSTRAL,Argentina,Y
511,Aurora Aviation,\n,,AUU, Inc.,AURORA AIR,N
512,Air Uganda International Ltd.,\n,,AUX,,Uganda,N
513,Aerolineas Uruguayas,\n,,AUY, S.A.,AUSA,N
514,Australian Airlines,\n,AO,AUZ,AUSTRALIAN,Australia,N
515,Avianca - Aerovias Nacionales de Colombia,\n,AV,AVA, S.A.,AVIANCA,Y
516,Aviation Beaufort,\n,,AVB,BEAUPAIR,United Kingdom,N
517,Alamo Aviacion,\n,,AVD, S.L.,ALAMO,N
518,Aviair Aviation Ltd.,\n,,AVF,CARIBOO,Canada,N
519,Air Falcon,\n,,AVG,DJIBOUTI FALCON,Djibouti,N
520,AV8 Helicopters,\n,,AVH,KENT HELI,United Kingdom,N
521,Avia Traffic Company,\n,,AVJ,ATOMIC,Kyrgyzstan,N
522,AV8 Helicopters,\n,,AVK,AVIATE-COPTER,South Africa,N
523,Aviacion Ejecutiva Mexicana,\n,,AVM, S.A.,AVEMEX,N
524,Air Vanuatu,\n,NF,AVN,AIR VAN,Vanuatu,Y
525,Aviation at Work,\n,,AVO,AVIATION WORK,South Africa,N
526,Avcorp Registrations,\n,,AVP,AVCORP,United Kingdom,N
527,Alfa Aerospace,\n,,LFP,ALFA-SPACE,Australia,N
528,Atlantic Airfreight Aviation,\n,,LFR,LANFREIGHT,Sao Tome and Principe,N
529,Aerolift Company,\n,,LFT,LIFTCO,Sierra Leone,N
530,Aviation Services,\n,,AVQ, Inc.,AQUILINE,N
531,Active Aero Charter,\n,,AVR, Inc.,ACTIVE AERO,N
532,Avialsa T-35,\n,,AVS,AVIALSA,Spain,N
533,Asia Avia Airlines,\n,,AVT,ASIAVIA,Indonesia,N
534,Avia Sud A,\n,,AVU,AVIASUD,France,N
535,Airvantage Incorporated,\n,,AVV,AIRVANTAGE,United States,N
536,Aviator Airways,\n,,AVW,AVIATOR,Greece,N
537,Aviapaslauga,\n,,AVX,PASLAUGA,Lithuania,N
538,ASL,\n,,XXX,,Belgium,N
539,Air Yugoslavia,\n,,YRG,YUGAIR,Serbia,N
540,Airlink Zambia,\n,K8,ZAK,,Zambia,N
541,Agence Nationale des Aerodromes et de la Meteorologie,\n,,ZZM,,Ivory Coast,N
542,Airbus Transport International,\n,,BGA,BELOUGA,France,N
543,Air Bangladesh,\n,B9,BGD,AIR BANGLA,Bangladesh,Y
544,Aviodetachment-28,\n,,BGF,BULGARIAN,Bulgaria,N
545,Aero BG,\n,,BGG,AERO BG,Mexico,N
546,Aerotaxis De La Bahia,\n,,BHC,BAHIA,Mexico,N
547,Air Mediterranee,\n,DR,BIE,MEDITERRANEE,France,Y
548,Aviaservice,\n,,BIV,AVIASERVICE,Georgia,N
549,Aerolineas De El Salvador,\n,,SZA,AESA,El Salvador,N
550,Swaziland Airlink,\n,,SZL,SWAZILINK,Swaziland,N
551,Air Moorea,\n,,TAH,AIR MOOREA,France,Y
552,Aerovaradero,\n,,AVY, S.A.,AEROVARADERO,N
553,Air Valencia,\n,,AVZ,AIR VALENCIA,Spain,N
554,Airways International,\n,,AWB, Inc.,AIRNAT,N
555,Airwork,\n,,AWK,AIRWORK,New Zealand,N
556,Australian Wetleasing,\n,,AWL,AUSSIEWORLD,Australia,N
557,Air Niamey,\n,,AWN,AIR NIAMEY,Niger,N
558,Awood Air Ltd.,\n,,AWO,AWOOD AIR,Canada,N
559,Arctic Wings And Rotors Ltd.,\n,,AWR,ARCTIC WINGS,Canada,N
560,Auo Airclub AIST-M,\n,,ISM,STORK,Russia,N
561,Arab Wings,\n,,AWS,ARAB WINGS,Jordan,N
562,Air West,\n,,AWT,AIR WEST,Canada,N
563,Aeroline GmbH,\n,7E,AWU,SYLT-AIR,Germany,Y
564,Airwave Transport,\n,,AWV, Inc.,AIRWAVE,N
565,Air Wales,\n,6G,AWW,RED DRAGON,United Kingdom,Y
566,Aeroway,\n,,AWY, S.L.,AEROWEE,N
567,Air Caraïbes,\n,TX,FWI,FRENCH WEST,France,Y
568,AirWest,\n,,AWZ, ,Sudan,N
569,Air India Express,\n,IX,AXB,EXPRESS INDIA,India,Y
570,Air Express,\n,,AXD,AIR SUDEX,Sudan,N
571,Asian Express Airlines,\n,HJ,AXF,FREIGHTEXPRESS,Australia,N
572,Aeromexhaga,\n,,AXH,AEROMEXHAGA,Mexico,N
573,Aeron International Airlines,\n,,AXI, Inc.,AIR FREIGHTER,N
574,African Express Airways,\n,,AXK,EXPRESS JET,Kenya,N
575,Air Exel,\n,XT,AXL,EXEL COMMUTER,Netherlands,Y
576,AirAsia,Air Asia,AK,AXM,ASIAN EXPRESS,Malaysia,Y
577,Alexandair,\n,,AXN,ALEXANDROS,Greece,N
578,Aeromax,\n,,AXP,AEROMAX SPAIN,Spain,N
579,Action Airlines (Action Air Charter),\n,,AXQ,ACTION AIR,United States,N
580,Alberni Airways,\n,,BNI,ALBERNI,Canada,N
581,Aerolineas Bonanza,\n,,BNZ,AERO BONANZA,Mexico,N
582,Aerobona,\n,,BOC,AEROBONA,Mexico,N
583,Aboitiz Air,\n,,BOI,ABAIR,Philippines,N
584,Axel Rent,\n,,AXR, S.A.,RENTAXEL,N
585,Altus Airlines,\n,,AXS,ALTUS,United States,N
586,Aviaxess,\n,,AXV,AXAVIA,France,N
587,Avioimpex A.D.p.o.,\n,,AXX,IMPEX,Macedonia,N
588,Axis Airways,\n,6V,AXY,AXIS,France,N
589,Aladia Airlines,\n,,AYD,AIRLINES ALADIA,Mexico,N
590,Aykavia Aircompany,\n,,AYK,,Armenia,N
591,Airman,\n,,AYM, S.L.,AIRMAN,N
592,Atlantic Airlines,\n,,AYN, S.A.,ATLANTIC NICARAGUA,N
593,Awsaj Aviation Services,\n,,AYS,,Libya,N
594,Ayeet Aviation & Tourism,\n,,AYT,AYEET,Israel,N
595,Atlant-Soyuz Airlines,\n,3G,AYZ,ATLANT-SOYUZ,Russia,Y
596,Alitalia,\n,AZ,AZA,ALITALIA,Italy,Y
597,Azamat,\n,,AZB,TUMARA,Kazakhstan,N
598,Arcus-Air Logistic,\n,ZE,AZE,ARCUS AIR,Germany,N
599,Air Zermatt AG,\n,,AZF,AIR ZERMATT,Switzerland,N
600,Azalhelikopter,\n,,AZK,AZALHELICOPTER,Azerbaijan,N
601,Africa One,\n,,AZL,SKY AFRICA,Zambia,N
602,Aerocozumel,\n,,AZM,AEROCOZUMEL,Mexico,N
603,Amaszonas,\n,Z8,AZN,,Bolivia,Y
604,Arizona Pacific Airways,\n,,AZP,ARIZONA PACIFIC,United States,N
605,Aviacon Zitotrans Air Company,\n,,AZS,ZITOTRANS,Russia,N
606,Azimut,\n,,AZT, S.A.,AZIMUT,N
607,Azov Avia Airlines,\n,,AZV,AZOV AVIA,Ukraine,N
608,Air Zimbabwe,\n,UM,AZW,AIR ZIMBABWE,Zimbabwe,Y
609,Aero Jomacha,\n,,MHC,AERO JOMACHA,Mexico,N
610,Air Memphis,\n,,MHS,AIR MEMPHIS,Egypt,N
611,Air Memphis,\n,,MHU,MEPHIS UGANDA,Uganda,N
612,Air Marrakech Service,\n,,MKH,AIR MARRAKECH,Morocco,N
613,Air Max Africa,\n,,AZX,AZIMA,Gabon,N
614,Arizona Airways,\n,,AZY, Inc.,ARIZAIR,N
615,Azza Transport,\n,,AZZ,AZZA TRANSPORT,Sudan,N
616,Air Continental Inc,\n,,NAR,NIGHT AIR,United States,N
617,Antanik-Air,\n,,NAU,ANTANIK,Ukraine,N
618,Air Newark,\n,,NER,NEWAIR,United States,N
619,Aircraft Support and Services,\n,,NFF,,Lebanon,N
620,Aerobanana,\n,,OBA,AEROBANANA,Mexico,N
621,Amako Airlines,\n,,OBK,AMAKO AIR,Nigeria,N
622,Aserca Airlines,\n,R7,OCA,AROSCA,Venezuela,Y
623,Afrique CArgo Service Senegal,\n,,NFS,,Senegal,N
624,Angoservice,\n,,NGC,ANGOSERVICE,Angola,N
625,Angel Airlines,\n,,NGE,ANGEL AIR,Thailand,N
626,Angel Flight America,\n,,NGF,ANGEL FLIGHT,United States,N
627,Air Atonabee,\n,,OUL,CITY EXPRESS,Canada,N
628,Aero Nova,\n,,OVA,AERONOVA,Spain,N
629,Amira Air,\n,,XPE,EXPERT,Austria,N
630,Aero Express Intercontinental,\n,,XSS,INTER EXPRESS,Mexico,N
631,Advance Aviation Services,\n,,XTJ,,United States,N
632,Air Libya Tibesti,\n,,TLR,AIR LIBYA,Libya,N
633,Aerovic,\n,,OVC,,Ecuador,N
634,Airventure,\n,,RVE,AIRVENTURE,Belgium,N
635,Aero Servicios,\n,,RVI,AERO SERVICIOS,Mexico,N
636,Airvallee,\n,,RVL,AIR VALLEE,Italy,N
637,Aeromover,\n,,OVE,AEROMOVER,Mexico,N
638,Aerovias Ejecutivas,\n,,OVI,VIAS EJECUTIVAS,Mexico,N
639,Aero Servicio Pity,\n,,PTD,PITY,Mexico,N
640,Aero Copter,\n,,PTE,,Mexico,N
641,Rossiya-Russian Airlines,Pulkovo Aviation Enterprise,FV,SDM,PULKOVO,Russia,Y
642,Air Pal,\n,,PLL,AIRPAL,Spain,N
643,Air Pullmantur,\n,,PLM,PULLMANTUR,Spain,N
644,Aviaexpress,\n,RX,AEH,Avex,Hungary,N
645,Aviones Para Servirle,\n,,PSG,SERVIAVIONES,Mexico,N
646,Avio Sluzba,\n,,SLU,AVIO SLUZBA,Serbia,N
647,Air Scorpio,\n,,SCU,SCORPIO UNIVERS,Bulgaria,N
648,Air Spirit,\n,,SIP,AIR SPIRIT,United States,N
649,Alatau Airlines,\n,,BMV,OLIGA,Kazakhstan,N
650,Aviateca,\n,,GUG,AVIATECA,Guatemala,N
651,Aroostook Aviation,\n,,PXX,PINE STATE,United States,N
652,Aeropycsa,\n,,PYC,AEROPYCSA,Mexico,N
653,Association of Private Pilots of Kazakhstan,\n,,PVK,BORIS,Kazakhstan,N
654,The Amiri Flight,\n,,BAH,BAHRAIN,Bahrain,N
655,Aero Services,\n,,BAS,AEROSERV,Barbados,N
656,Ababeel Aviation,\n,,BBE,BABEL AIR,Sudan,N
657,Air Bashkortostan,\n,,BBT,AGYDAL,Russia,N
658,Ambulance Air Africa,\n,,MCY,MERCY,South Africa,N
659,American Eagle Airlines,\n,MQ,EGF,EAGLE FLIGHT,United States,Y
660,Aeropuelche,\n,,PUE,PUELCHE,Chile,N
661,Aeroput,\n,,PUT,,Serbia,N
662,Azzurra Air,\n,,AZI,AZZURRA,Italy,N
663,Airshop,\n,FF,,,Netherlands,N
664,African Transport Trading and Investment Company,\n,ML,,,Sudan,N
665,AD Aviation,\n,,VUE,FLIGHTVUE,United Kingdom,Y
666,Aero Costa Taxi Aereo,\n,,XCT,AEROCOSTAXI,Mexico,N
667,Aerovitro,\n,,VRO,AEROVITRO,Mexico,N
668,Aerotaxi Villa Rica,\n,,VRI,VILLARICA,Mexico,N
669,Aerovega,\n,,VEG,AEROVEGA,Mexico,N
670,Aerovilla,\n,,VVG,AEROVILLA,Colombia,N
671,Aerolineas Villaverde,\n,,VLR,VILLAVERDE,Mexico,N
672,Aero Air,\n,,WIL,WILLIAMETTE,United States,N
673,Aero Ejecutivos,\n,,VEJ,VENEJECUTIV,Venezuela,N
674,Aero Industries Inc,\n,,WAB,WABASH,United States,N
675,Aero Servicios Vanguardia,\n,,VNG,VANGUARDIA,Mexico,N
676,Aero Taxi Los Valles,\n,,VAD,VALLES,Spain,N
677,Aero Vilamoura,\n,,VMR,AERO VILAMOURA,Portugal,N
678,Aero Virel,\n,,VLS,VIREL,Mexico,N
679,Aeronautical Radio Inc,\n,,XAA,,United States,N
680,Aerovuelox,\n,,VUO,AEROVUELOX,Mexico,N
681,Aeronaves TSM,\n,,VTM,AERONAVES TSM,Mexico,N
682,Air Ivoire,\n,VU,VUN,AIRIVOIRE,Ivory Coast,Y
683,Air Botswana,\n,BP,BOT,BOTSWANA,Botswana,Y
684,Air-Rep,\n,,XPR,,United States,N
685,Air Excel,\n,,XLL,TINGA-TINGA,Tanzania,N
686,Air Evans,\n,,VAE,AIR-EVANS,Spain,N
687,Air Sorel,\n,,WHY,AIR SOREL,Canada,N
688,Air Net Private Charter,\n,,WDR,WIND RIDER,United States,N
689,Air Executive Charter,\n,,XEC,,Germany,N
690,Air Foyle,\n,GS,UPA,FOYLE,United Kingdom,Y
691,Air Midwest,\n,,VTY,VICTORY,Nigeria,N
692,Air Tahiti,\n,VT,VTA,AIR TAHITI,French Polynesia,Y
693,Air Urga,\n,3N,URG,URGA,Ukraine,N
694,Air Vardar,\n,,VDR,VARDAR,Macedonia,N
695,Air VIA,\n,VL,VIM,,Bulgaria,Y
696,Air Walser,\n,,WLR,AIRWALSER,Italy,N
697,Aircompany Rosavia,\n,,URA,ROSAVIA,Ukraine,N
698,Aircraft Performance Group,\n,,XLB,,United States,N
699,Airwaves Airlink,\n,,WLA,AIRLIMITED,Zambia,N
700,Airways Corporation of New Zealand,\n,,XFX,AIRCORP,New Zealand,N
701,Airways,\n,,WAY,GARONNE,France,N
702,Airwings oy,\n,,WGS,AIRWINGS,Finland,N
703,Airkenya,\n,,XAK,SUNEXPRESS,Kenya,N
704,Air-Lift Associates,\n,,WPK,WOLFPACK,United States,N
705,Airtrans Ltd,\n,,VAB,,Russia,N
706,ARP 410 Airlines,\n,,URP,AIR-ARP,Ukraine,N
707,Auckland Regional Rescue Helicopter Trust,\n,,WPR,WESTPAC RESCUE,New Zealand,N
708,Aurora Airlines,\n,,URR,AIR AURORA,Slovenia,N
709,Austro Aereo,\n,,UST,AUSTRO AEREO,Ecuador,N
710,Aviation Partners,\n,,WLT,WINGLET,United States,N
711,Avialift Vladivostok,\n,,VLV,VLADLIFT,Russia,N
712,Aviacion Comercial de America,\n,,VME,AVIAMERICA,Mexico,N
713,Aviast Air,\n,,VVA,IALSI,Russia,N
714,Aviation North,\n,,WLV,WOLVERINE,United States,N
715,Africa West,\n,FK,WTA,WEST TOGO,Togo,Y
716,Avient Air Zambia,\n,,VNT,AVIENT,Zambia,N
717,Aviazur,\n,,VZR,IAZUR,France,N
718,Aviaprad,\n,,VID,AVIAPRAD,Russia,N
719,Avirex,\n,G2,VXG,AVIREX-GABON,Gabon,N
720,Aviaexpress Aircompany,\n,,VXX,EXPRESSAVIA,Ukraine,N
721,AMR Services Corporation,\n,,XAM,ALLIANCE,United States,N
722,Airline Operations Services,\n,,XAO,,United States,N
723,Airlines 400,\n,,VAZ,REMONT AIR,Russia,N
724,ATRAN Cargo Airlines,\n,V8,VAS,ATRAN,Russian Federation,Y
725,Ameravia,\n,,VAM,AMERAVIA,Uruguay,N
726,Angkor Air,\n,,VAV,AIR ANGKOR,Cambodia,N
727,AVB-2004 Ltd,\n,,VBC,AIR VICTOR,Bulgaria,N
728,ASECNA,\n,,XKX,,France,N
729,AT and T Aviation Division,\n,,XAT,,United States,N
730,Avalair,\n,,VAI,AIR AVALAIR,Serbia,N
731,Averitt Air Charter,\n,,VRT,AVERITT,United States,N
732,Avensa,\n,VE,AVE,Avensa,Venezuela,N
733,Avolar Aerolineas,\n,V5,VLI,AEROVOLAR,Mexico,N
734,Avstar Aviation,\n,,VSA,STARBIRD,South Africa,N
735,AVESCA,\n,,VSC,AVESCA,Colombia,N
736,Aviaprom Enterprises,\n,,XAV,AVIAPROM,Russia,N
737,Avia Trans Air Transport,\n,,VTT,VIATRANSPORT,Sudan,N
738,Aviostart AS,\n,,VSR,AVIOSTART,Bulgaria,N
739,Aviacao Transportes Aereos e Cargas,\n,,VTG,ATACARGO,Angola,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,\n,,XJA,,France,N
741,American Flight Service Systems,\n,,XFS,,United States,N
742,AASANA,\n,,XXV,,Bolivia,N
743,Australian air Express,\n,,XME,AUS-CARGO,Australia,N
744,AMS Group,\n,,XMG,,Russia,N
745,Air Caraibes Atlantique,\n,,CAJ,CAR LINE,France,N
746,Air China Cargo,\n,,CAO,AIRCHINA FREIGHT,China,N
747,Aerovias Caribe,\n,,CBE,AEROCARIBE,Mexico,N
748,Aerotaxi del Cabo,\n,,CBO,TAXI CABO,Mexico,N
749,Air Columbus,\n,,CBS,AIR COLUMBUS,Ukraine,N
750,Aero Cabo,\n,,CBV,CABOAEREO,Mexico,N
751,Air China,\n,CA,CCA,AIR CHINA,China,Y
752,Aerocardal,\n,,CDA,CARDAL,Chile,N
753,Aero Condor Peru,\n,Q6,CDP,CONDOR-PERU,Peru,Y
754,Aerotrans,\n,,CDU,,Russia,N
755,Airline Skol,\n,,CDV,SKOL,Russia,N
756,Aerofan,\n,,CFF,AEROFAN,Spain,N
757,ACEF,\n,,CFM,ACEF,Portugal,N
758,Africa One,\n,,CFR,,Democratic Republic of the Congo,N
759,Aero Calafia,\n,,CFV,CALAFIA,Mexico,N
760,Air Cargo Belize,\n,,CGB,CARGO BELIZE,Belize,N
761,Aero Clube Do Algarve,\n,,CGV,CLUBE ALGARVE,Portugal,N
762,Air Great Wall,\n,,CGW,CHANGCHENG,China,N
763,Aircompany Chaika,\n,,CHJ,AIR CHAIKA,Ukraine,N
764,Air Charter Services,\n,,CHR,ZAIRE CHARTER,Democratic Republic of the Congo,N
765,Air Charter Professionals,\n,,CHV,CHARTAIR,United States,N
766,Asia Continental Airlines,\n,,CID,ACID,Kazakhstan,N
767,Arctic Circle Air Service,\n,5F,CIR,AIR ARCTIC,United States,N
768,Aviation Charter Services,\n,,CKL,CIRCLE CITY,United States,N
769,Aerovias Castillo,\n,,CLL,AEROCASTILLO,Mexico,N
770,Aero Club De Portugal,\n,,CLP,CLUB PORTUGAL,Portugal,N
771,Air Care Alliance,\n,,CMF,COMPASSION,United States,N
772,Aero Continente Dominicana,\n,,CND,CONDOMINICANA,Dominican Republic,N
773,Air Toronto,\n,,CNE,CONNECTOR,Canada,N
774,Aquila Air,\n,,CNH,CHENANGO,United States,N
775,Air Consul,\n,,CNU,AIR CONSUL,Spain,N
776,Allcanada Express,\n,,CNX,CANEX,Canada,N
777,ATS Private Company,\n,,CPF,TECHSERVICE,Ukraine,N
778,Air Corridor,\n,QC,CRD,AIR CORRIDOR,Mozambique,N
779,Air Central,\n,NV,CRF,AIR CENTRAL,Japan,N
780,Air Cruzal,\n,,CRJ,AIR CRUZAL,Angola,N
781,Aerotransportes Corporativos,\n,,CRP,AEROTRANSCORP,Mexico,N
782,Air Creebec,\n,,CRQ,CREE,Canada,N
783,Aero Charter and Transport,\n,,CTA,CHAR-TRAN,United States,N
784,Air Tenglong,\n,,CTE,TENGLONG,China,N
785,Aerlineas Centauro,\n,,CTR,CENTAURO,Mexico,N
786,Aerocuahonte,\n,,CUO,CUAHONTE,Mexico,N
787,Air Chathams,\n,CV,CVA,CHATHAM,New Zealand,Y
788,Air Marshall Islands,\n,CW,CWM,AIR MARSHALLS,Marshall Islands,Y
789,Australian Customs Service,\n,,CWP,COASTWATCH,Australia,N
790,Air One Cityliner,\n,,CYL,CITYLINER,Italy,N
791,Air Transport,\n,,CYO,COYOTE,United States,N
792,Access Air,\n,ZA,CYD,CYCLONE,United States,Y
793,Aerocheyenne,\n,,CYE,AEROCHEYENNE,Mexico,N
794,Air Algerie,\n,AH,DAH,AIR ALGERIE,Algeria,Y
795,Aerovias DAP,\n,,DAP,DAP,Chile,N
796,Air Alpha,\n,,DBA,DOUBLE-A,United States,N
797,Air Niagara Express,\n,,DBD,AIR NIAGARA,Canada,N
798,Aviation Defense Service,\n,,DEF,TIRPA,France,N
799,Air Service Groningen,\n,,DEG,DEGGER,Netherlands,N
800,Adam Air,\n,KI,DHI,ADAM SKY,Indonesia,Y
801,Astar Air Cargo,\n,ER,DHL,DAHL,United States,N
802,Archer Aviation,\n,,DHM,ARCHER,United Kingdom,N
803,Aeromedica,\n,,DIC,AEROMEDICA,Mexico,N
804,Aerodin,\n,,DIN,AERODIN,Mexico,N
805,Antinea Airlines,\n,HO,DJA,ANTINEA,Algeria,N
806,Air Djibouti,\n,,DJU,AIR DJIB,Djibouti,N
807,Air Dolomiti,\n,EN,DLA,DOLOMOTI,Italy,Y
808,Aero Modelo,\n,,DLS,AEROMODELO,Mexico,N
809,Aerolineas Del Sur,\n,,DLU,DEL SUR,Chile,N
